"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCY29","OUT049",1047.42347398672
"FDM22","OUT018",682.285732812581
"DRJ01","OUT013",2615.16895347875
"FDZ43","OUT045",3830.32770665125
"FDV03","OUT035",2627.75387071788
"FDX11","OUT027",4365.94349353769
"NCA41","OUT027",4502.75961829848
"FDE38","OUT017",2777.67425770946
"FDI27","OUT018",522.30635925994
"FDN32","OUT013",2963.82159920978
"NCN43","OUT017",2035.7006332448
"FDB47","OUT027",4781.14898102699
"FDV03","OUT017",2600.42977326382
"NCN30","OUT045",1488.33183622502
"NCV54","OUT010",-17.9189883918282
"FDV07","OUT013",1811.04592624418
"FDP07","OUT049",3227.57133990013
"FDK48","OUT018",905.153003478119
"FDM15","OUT019",575.644101760858
"FDY19","OUT027",3347.50569756648
"FDK46","OUT046",4073.96068821413
"FDY11","OUT045",1096.79766934343
"FDH09","OUT046",876.401965953033
"FDO08","OUT027",4158.5774009741
"FDU14","OUT013",3960.82199089386
"FDD22","OUT027",3264.51194377598
"FDM27","OUT017",2648.35536576667
"FDL02","OUT027",3184.89453454867
"NCA17","OUT035",2518.02757257041
"FDE38","OUT019",741.177179710408
"NCG07","OUT049",3053.95952565228
"DRC27","OUT013",3898.08861268182
"FDA27","OUT035",4183.55211862197
"FDW40","OUT045",2266.67133887139
"DRI11","OUT013",1867.38102772906
"FDN50","OUT046",1570.15727407594
"FDR12","OUT046",2778.95126459657
"FDT34","OUT027",3120.14831891426
"FDW11","OUT035",1181.03807854559
"NCO30","OUT027",4344.44503976765
"FDZ34","OUT017",3180.5704044162
"FDU45","OUT017",1970.74513077509
"NCD42","OUT035",747.202896678499
"FDX25","OUT045",2804.39394488603
"NCR29","OUT046",940.13069202935
"FDX43","OUT019",805.479022397958
"FDB04","OUT010",-488.602713212635
"FDR49","OUT027",2209.29226743635
"FDS39","OUT018",2024.95094647502
"FDW58","OUT045",1653.63132561363
"FDG22","OUT019",-1222.67359784117
"FDG31","OUT017",1164.35689975216
"NCV53","OUT027",5230.1803212405
"DRJ37","OUT035",2558.14370043923
"FDV07","OUT035",1926.95165337697
"FDW52","OUT018",2426.17554520302
"FDT15","OUT045",2901.68536296365
"FDD02","OUT018",1618.37124551438
"FDM16","OUT035",1374.78028667789
"NCE55","OUT046",2753.67489312349
"FDB57","OUT018",3316.63345017291
"FDQ04","OUT013",739.326650222571
"FDQ47","OUT019",-1352.54326920136
"FDY14","OUT019",2205.5929573307
"DRK37","OUT017",3078.239078413
"FDO25","OUT017",3440.81274550608
"FDL57","OUT046",4117.44938909072
"NCK29","OUT018",1660.08150957846
"FDK46","OUT027",5539.29887092876
"NCB43","OUT010",982.565367469446
"DRE01","OUT027",5217.95265695321
"FDC46","OUT018",2660.10979811648
"FDQ23","OUT045",1607.06554260078
"FDX38","OUT049",971.450605715733
"FDG60","OUT018",3450.55645227656
"FDW55","OUT017",4053.5963307575
"FDP39","OUT013",866.196108962988
"FDB20","OUT018",1006.99087980901
"FDV21","OUT017",2095.49996669736
"FDZ02","OUT013",1627.64175841901
"FDP19","OUT027",3489.96480132354
"FDA38","OUT035",3961.49336238202
"FDH22","OUT045",1945.41101839717
"DRM11","OUT045",4003.61371889671
"FDO12","OUT027",4528.48663173351
"FDT14","OUT049",2035.42026401187
"FDW34","OUT010",1933.39709641664
"FDG04","OUT027",4442.12512670825
"FDW59","OUT018",1094.63923818298
"FDR33","OUT018",1491.18396029694
"FDP32","OUT013",2088.11225697501
"FDL13","OUT027",5167.80134228096
"FDD22","OUT013",1851.93920014369
"FDV40","OUT027",2613.09146702093
"NCD55","OUT046",666.91262621443
"FDQ20","OUT010",-1203.93722525586
"FDD28","OUT045",911.733060362422
"FDC39","OUT045",3244.56845052399
"NCR17","OUT049",1963.82758145171
"DRO35","OUT018",1574.59776782129
"FDF40","OUT049",4057.61552301751
"FDR31","OUT018",2123.18578541958
"NCQ41","OUT017",3183.53684084089
"FDP38","OUT046",844.493976055976
"NCU54","OUT027",4761.98633849255
"FDG22","OUT018",348.362067160607
"DRK59","OUT013",3718.2559081534
"FDC37","OUT046",1707.99876465118
"NCO42","OUT013",2372.49497123635
"NCT42","OUT017",2508.86738134057
"FDX27","OUT035",1678.64967987498
"FDV40","OUT018",924.681261967248
"FDT45","OUT027",2386.54657909473
"FDS47","OUT019",-523.190993638201
"FDR45","OUT035",3921.37340068731
"FDB03","OUT045",3722.70400842839
"FDO49","OUT035",1068.85567932046
"FDU60","OUT027",4165.83589042139
"FDB26","OUT018",646.243555415835
"FDB46","OUT017",3560.95590524426
"FDQ37","OUT019",1163.22535843101
"FDN03","OUT017",4071.85395462324
"NCX30","OUT045",3814.80628301343
"FDK32","OUT019",629.205591960705
"DRM47","OUT013",3058.37589209654
"NCO02","OUT046",1119.95338485105
"FDP04","OUT013",1128.45474641826
"NCO43","OUT049",1704.69823258405
"FDD59","OUT013",1392.06347286596
"FDQ10","OUT017",2863.89522831856
"FDW45","OUT035",2556.46623947788
"NCK30","OUT049",4066.94504381817
"FDU31","OUT018",3216.73341843327
"NCQ17","OUT019",550.697754180542
"FDN01","OUT017",2892.90132543274
"FDZ19","OUT049",2889.71862139629
"DRG37","OUT017",2606.61081655136
"FDE32","OUT045",567.872471884974
"FDO34","OUT049",2800.40106067884
"FDM04","OUT019",-996.192298473297
"FDZ25","OUT049",2869.31111033636
"FDU08","OUT049",1709.63801852198
"NCW30","OUT045",3957.58712789287
"NCM18","OUT013",1028.60301734716
"FDS22","OUT035",907.921390691108
"NCH18","OUT017",3931.04311776795
"FDC23","OUT013",2892.90171754492
"FDY46","OUT013",3000.78378567004
"NCU06","OUT046",3602.8609128078
"FDX57","OUT045",1568.53277549694
"FDX36","OUT027",5041.17421670338
"FDL16","OUT045",687.519302223854
"FDT16","OUT010",2199.19716260417
"FDN16","OUT018",1407.50117261669
"FDC03","OUT046",3128.45395939157
"DRF60","OUT013",3782.60782892759
"FDS27","OUT027",4581.71354108022
"FDP33","OUT010",2078.12076902125
"FDJ36","OUT018",1364.34714054137
"NCR42","OUT013",514.08915191533
"FDV14","OUT017",1490.33280103601
"NCP42","OUT035",3205.59199776857
"FDB50","OUT027",2696.0913687775
"NCC30","OUT027",4244.2678130972
"FDA23","OUT018",1350.50204148144
"FDW16","OUT017",1614.06122829329
"FDQ52","OUT010",1950.96878494883
"FDB58","OUT049",2488.34260336557
"NCP29","OUT049",1168.09389089498
"NCM05","OUT045",4038.1823426671
"FDO25","OUT013",3384.36990860456
"NCM54","OUT046",2006.2322859616
"NCL54","OUT046",2731.31765891961
"FDL39","OUT010",994.891707160107
"FDF53","OUT018",2622.39012117272
"NCQ42","OUT035",2153.06156661033
"FDF58","OUT013",1115.24529751853
"FDZ04","OUT035",1226.2319009816
"FDE26","OUT019",403.179586510267
"FDS60","OUT017",2962.09858187777
"FDV58","OUT017",3217.75937690941
"FDM04","OUT045",841.382467069455
"FDE08","OUT035",2530.90059823034
"NCB43","OUT049",3018.20621496757
"FDU11","OUT010",-10.6284479240753
"FDF22","OUT019",1503.92977905344
"FDE24","OUT013",2315.56944754956
"DRJ49","OUT046",2079.15922355912
"NCQ53","OUT035",3860.30142260668
"NCL41","OUT013",595.032658197399
"FDR22","OUT013",1870.0734989185
"FDH04","OUT035",1675.25359261332
"DRH15","OUT045",627.858545891979
"FDY40","OUT049",953.88193074304
"NCI17","OUT035",1686.37582348924
"NCC18","OUT013",2745.91922894941
"FDY28","OUT027",4851.1714824128
"FDB45","OUT027",3140.71883177554
"NCL30","OUT018",1714.91015425523
"FDM10","OUT017",3508.74788009456
"FDH22","OUT027",3482.40956203478
"NCZ53","OUT017",3102.13572808657
"NCI18","OUT013",3546.26935804812
"FDH14","OUT027",3798.15051397361
"FDR36","OUT027",2204.17736221966
"FDW01","OUT045",2374.51633031605
"FDK02","OUT027",3348.51687505153
"FDJ02","OUT018",2147.5650366235
"FDU55","OUT013",4119.07901569254
"NCV18","OUT027",2774.83920652075
"FDH14","OUT018",2019.72103324798
"FDZ37","OUT045",1407.53124654989
"FDX49","OUT049",3804.0548198549
"NCD43","OUT046",1656.90980571672
"FDZ07","OUT013",1117.37550221543
"FDK43","OUT035",2156.04350139685
"FDR32","OUT018",3402.2426837578
"FDT39","OUT013",2527.81812638176
"NCV54","OUT017",1996.29837383348
"FDF38","OUT018",463.300337174297
"FDV60","OUT046",3141.10914736044
"FDH44","OUT027",3862.52408013885
"FDS21","OUT046",1100.89169921547
"NCL41","OUT045",498.763642975312
"FDM46","OUT017",1607.48713941906
"FDU27","OUT045",783.095761174035
"NCJ54","OUT017",3756.71221484137
"DRG51","OUT018",2374.4342602867
"NCA29","OUT019",799.985752000868
"FDR47","OUT045",2988.2496369503
"NCL19","OUT027",3746.94996317926
"DRG01","OUT049",1314.04674754657
"FDG10","OUT046",1047.38677014858
"NCV05","OUT049",2549.77303416875
"NCH18","OUT019",1909.81915627333
"FDV14","OUT018",1113.74962773219
"DRJ23","OUT035",3144.3395532129
"DRJ11","OUT046",2946.35381743604
"FDZ03","OUT017",3080.88160807425
"FDI27","OUT010",-1111.28802586421
"FDJ14","OUT018",1082.10203721901
"FDU32","OUT017",2047.20066091775
"FDD47","OUT027",4222.89984431567
"DRF36","OUT035",3149.83559274641
"FDM21","OUT046",4052.93566140585
"FDV10","OUT018",493.700318789803
"FDH60","OUT018",2832.00785658709
"FDX47","OUT010",640.221691109734
"FDT19","OUT019",905.175040841721
"FDO11","OUT045",3911.04696840726
"FDH24","OUT027",3993.62483317717
"FDL02","OUT018",1478.70655886191
"FDB02","OUT049",2946.9411668857
"FDA43","OUT046",3098.54648772576
"FDG52","OUT045",706.098447446905
"DRC12","OUT013",3021.30597870673
"FDY37","OUT018",2074.47829004809
"NCU18","OUT045",2197.57904550779
"FDU09","OUT035",1146.44828600951
"DRJ25","OUT027",2248.1520359026
"DRE12","OUT018",1516.50977232862
"DRL47","OUT017",2087.1777913211
"DRK01","OUT046",1528.85237570083
"FDC22","OUT019",1150.73730653831
"FDG44","OUT013",929.084198785555
"FDW04","OUT035",2254.93082535317
"FDK09","OUT049",3715.07925112439
"NCN43","OUT035",2085.34722850429
"FDG04","OUT049",3074.88364348699
"FDH32","OUT010",-387.988493024266
"DRI47","OUT017",2457.10900793123
"DRE15","OUT013",1235.03116908472
"FDY11","OUT035",1338.14093626459
"FDO60","OUT049",842.253564401054
"FDQ20","OUT018",425.372361654195
"FDO57","OUT027",4040.60279007998
"FDT14","OUT019",22.8237353826314
"FDA57","OUT049",782.330811563631
"DRN35","OUT017",670.854663788526
"FDJ03","OUT046",882.363159267817
"FDX28","OUT017",1711.89651712704
"DRE25","OUT045",1383.80393827897
"FDR09","OUT046",4077.08102709398
"FDB23","OUT035",3800.0080506434
"FDO08","OUT045",2613.47377377875
"FDQ23","OUT049",1719.96634395007
"FDW04","OUT013",2142.112908435
"DRK13","OUT010",1170.8245583837
"NCL17","OUT027",3737.31629029837
"FDY21","OUT035",3205.62978679355
"FDJ38","OUT027",4485.89630323505
"FDA37","OUT019",151.22658778486
"FDV43","OUT013",784.533114921851
"FDL36","OUT046",1469.46599036305
"FDD53","OUT045",610.795028594218
"FDZ19","OUT010",891.116345831972
"FDV21","OUT045",1924.78104505104
"NCL54","OUT018",2453.02942643392
"DRI47","OUT027",3784.16222799537
"DRG03","OUT049",2587.35745721508
"FDG21","OUT013",2469.67227706241
"FDW03","OUT018",1445.99808438085
"NCI55","OUT046",1913.45914742671
"DRC36","OUT019",927.95035733991
"FDH22","OUT017",2144.85295064281
"FDV20","OUT045",2020.115731741
"NCU41","OUT027",4483.57398634685
"FDN46","OUT027",3160.68613018026
"FDK50","OUT045",2532.97275204276
"NCA05","OUT027",3829.90178889852
"DRH01","OUT018",2468.1893801525
"FDT08","OUT018",2154.01123390468
"FDM08","OUT018",3339.01067281676
"FDZ07","OUT035",1216.55845025739
"FDS22","OUT017",927.427985835837
"FDV35","OUT027",3948.1629796212
"FDI28","OUT010",-655.036531105616
"FDW58","OUT027",3200.19894967252
"FDT52","OUT045",3828.94927900154
"FDY34","OUT046",2697.18120658737
"FDR10","OUT046",2603.89000883582
"FDK57","OUT017",2035.12156569545
"FDR02","OUT027",3203.08904298981
"FDX49","OUT046",3728.55962058277
"FDQ20","OUT046",689.05727097328
"DRK23","OUT045",3867.39724498946
"NCW06","OUT046",3000.43430066527
"FDR31","OUT017",2529.70510526869
"NCE43","OUT013",2691.21820032151
"DRO59","OUT027",2670.03414615662
"FDN09","OUT049",3961.25044769787
"FDR11","OUT046",2605.32379213863
"FDO57","OUT013",2632.14961410124
"NCX18","OUT017",3186.33895042741
"FDB05","OUT018",3623.36042146165
"FDQ08","OUT018",809.975234807271
"NCG43","OUT035",1622.40173956744
"FDJ56","OUT013",1654.03788231063
"FDA13","OUT010",-1342.83573142668
"FDO56","OUT017",2021.17009653179
"FDB37","OUT018",3560.64913528203
"FDZ02","OUT018",1318.53657205393
"FDQ24","OUT046",3917.47161563916
"FDM16","OUT013",1266.89244820795
"FDU35","OUT049",1684.91804627831
"FDT35","OUT035",2876.38654876111
"NCX30","OUT049",3962.40467617023
"FDG04","OUT017",3079.91742700155
"FDI12","OUT035",1563.74611032732
"FDE35","OUT035",1220.16132407106
"NCP14","OUT027",3108.08636587969
"NCY53","OUT045",1679.86525796768
"FDP49","OUT017",1070.18385931865
"FDQ04","OUT017",798.709442990619
"FDM39","OUT035",2985.04745546774
"FDO58","OUT019",724.612628287045
"FDC56","OUT017",2008.04729260644
"NCQ54","OUT046",2658.51430118015
"FDV10","OUT027",2212.63791862555
"NCK17","OUT046",657.414041918035
"NCF55","OUT027",2022.76897107543
"FDV33","OUT013",4154.4221763003
"NCH29","OUT019",-361.317983652216
"FDA37","OUT027",3488.48549725765
"FDH46","OUT018",1419.1261764598
"FDS25","OUT035",1937.34655602703
"FDH04","OUT027",2944.54792037299
"FDX52","OUT046",3069.28739969997
"NCD42","OUT017",706.670114163392
"FDW47","OUT017",2044.95135207937
"FDL25","OUT027",2966.59056812013
"NCJ06","OUT010",-20.533293415033
"FDY09","OUT013",2822.02759439447
"FDS40","OUT046",617.224348219607
"FDH41","OUT017",3526.40453603527
"FDG38","OUT035",1552.23144276488
"FDU03","OUT027",4349.47931785878
"FDV20","OUT046",2090.79438342803
"DRB13","OUT045",2986.40263881205
"NCQ30","OUT013",1925.39204480728
"NCH06","OUT013",3851.29602930782
"FDU50","OUT018",1563.27251781202
"NCO42","OUT019",430.245171165289
"FDW09","OUT018",1074.64579807647
"FDH04","OUT013",1540.21647680226
"FDC21","OUT045",1716.17608133499
"FDL21","OUT049",833.383103535867
"FDM46","OUT010",-433.244782792419
"FDT22","OUT019",-885.30134749883
"FDB28","OUT035",3258.26490115951
"FDI12","OUT018",1178.49638113978
"FDA28","OUT045",1982.45021665265
"FDF59","OUT013",2076.4372895421
"FDM45","OUT027",3448.03250960443
"FDQ56","OUT017",1446.18856403953
"FDR46","OUT049",2457.22787531507
"FDT01","OUT013",3436.97521403349
"FDD16","OUT027",2655.21144412991
"NCU30","OUT010",646.387623157876
"FDM40","OUT010",374.242956132954
"FDI56","OUT035",1647.81502326283
"NCS30","OUT013",2022.38770874397
"FDU08","OUT017",1712.96225479533
"FDX51","OUT027",4574.26143788619
"FDA43","OUT045",3045.17990279481
"FDX59","OUT010",-1380.43117275781
"FDC37","OUT018",1428.28124101537
"FDP58","OUT013",3512.67997355574
"NCY42","OUT035",2433.02457789849
"FDF21","OUT018",2779.66221161737
"FDU10","OUT027",2135.33915094539
"DRL47","OUT018",1701.33120593164
"FDA58","OUT018",3479.94670229484
"FDJ22","OUT049",3157.19120408461
"FDK50","OUT046",2581.58490730257
"FDO38","OUT035",1397.33688383967
"DRF60","OUT035",3910.94094549344
"NCZ42","OUT019",1814.90027419485
"FDD35","OUT049",2014.90163046378
"FDL25","OUT045",1444.56461691937
"FDJ16","OUT013",987.082629533395
"DRK59","OUT049",3789.69519337099
"FDI50","OUT046",3701.77493735115
"NCB19","OUT045",1297.06376950676
"DRI37","OUT035",1134.2565856659
"FDA14","OUT027",3833.66848452097
"FDC08","OUT018",3378.6746580721
"FDS45","OUT046",1739.3352968377
"FDI21","OUT049",1226.84624024134
"DRJ47","OUT035",2912.43532759726
"DRE37","OUT027",4418.55690524343
"FDT55","OUT018",2323.7640241481
"NCG42","OUT027",3476.02116103102
"FDA31","OUT049",2832.87685032031
"NCW42","OUT046",3497.27455712764
"FDF50","OUT017",3170.32445516831
"FDK56","OUT049",3054.7129753938
"FDX10","OUT035",788.295128613876
"NCK07","OUT027",4055.66828455927
"FDZ49","OUT017",3655.81326224218
"FDR33","OUT013",1792.5267012141
"FDO44","OUT018",1507.38386966323
"FDA20","OUT046",2969.11415798616
"NCL30","OUT045",1935.97531283599
"FDI05","OUT019",-690.390403037493
"FDQ12","OUT018",3346.48220614465
"FDH47","OUT017",1685.06747989383
"FDH34","OUT018",2689.35145016062
"FDF29","OUT046",2136.28070389145
"FDG40","OUT018",280.502325428626
"NCE18","OUT017",3992.51236975793
"FDP21","OUT010",1142.46345111613
"FDY50","OUT013",1436.77847782938
"FDB36","OUT049",2196.15819197726
"NCZ29","OUT049",2103.54958743021
"FDU20","OUT018",1686.87835488415
"FDO56","OUT013",1970.32295628097
"FDW31","OUT049",3273.32861794532
"DRH59","OUT013",1221.54001691379
"NCB30","OUT017",3193.88476664016
"FDK43","OUT027",3486.05643142355
"FDW43","OUT045",3625.70400653032
"NCL19","OUT017",2388.66967042539
"FDJ27","OUT046",1634.96715965707
"FDC45","OUT046",2711.91347649865
"FDY40","OUT035",1042.32030782769
"NCM41","OUT035",1612.85044295925
"NCK18","OUT019",722.074852974973
"FDP37","OUT049",2136.74392381546
"FDA27","OUT027",5493.59613401571
"NCX30","OUT035",4008.00770075974
"FDR09","OUT017",4133.96045603916
"FDG08","OUT027",4237.66990865807
"NCU30","OUT013",2642.99433480817
"FDB16","OUT017",1514.76969303095
"FDM16","OUT017",1332.57495440164
"FDC48","OUT013",1351.78085127699
"NCF18","OUT046",2967.99351883242
"FDU46","OUT018",1189.5489664258
"FDH41","OUT018",3138.08683034648
"NCN42","OUT010",422.717997834879
"FDU49","OUT046",1466.76399013106
"FDB20","OUT027",2720.19392311981
"FDG50","OUT019",-446.2198574511
"FDW20","OUT045",1898.57555859608
"NCO55","OUT049",1823.83687160393
"FDX48","OUT046",2535.52179918303
"FDU48","OUT046",2106.04139502633
"FDR48","OUT019",522.40678962516
"FDK27","OUT013",1993.88338328114
"FDT35","OUT013",2721.2045099256
"FDN12","OUT049",1849.09216098981
"NCE31","OUT019",-1399.39031774691
"FDL21","OUT017",852.786644071007
"FDV56","OUT017",1881.80500254665
"FDR16","OUT017",3558.51308983627
"NCP41","OUT049",1836.84363014016
"FDJ27","OUT013",1689.31594703256
"FDA07","OUT017",2119.24477195128
"FDK55","OUT049",1531.75747487555
"FDM33","OUT049",3614.45257644734
"FDY46","OUT046",2978.53501038185
"FDD36","OUT046",1887.81260345992
"FDB12","OUT027",3114.71385765338
"FDF28","OUT019",148.717159362192
"NCE07","OUT019",406.635322961657
"FDW50","OUT027",4085.27264924723
"NCW18","OUT017",3808.58774696351
"NCJ17","OUT019",-575.263201279403
"DRZ24","OUT010",-21.9958702088692
"FDS07","OUT035",1990.33290937475
"NCW05","OUT010",-238.038704393221
"FDZ22","OUT018",1078.5207941315
"FDK02","OUT046",1871.92841300869
"FDZ45","OUT027",4561.74284562195
"FDL25","OUT046",1488.40344591499
"FDS08","OUT045",2744.36693053545
"NCZ42","OUT027",5148.89139046065
"FDX57","OUT035",1761.01822113741
"FDF21","OUT046",3059.18517624362
"FDJ56","OUT018",1293.198438942
"FDX10","OUT013",667.930844393801
"DRG48","OUT035",2490.1623837748
"DRN37","OUT046",2655.40744962488
"NCY41","OUT018",271.038855339525
"FDN28","OUT045",1637.80624824188
"FDE34","OUT045",2817.87596875823
"FDR10","OUT045",2581.66306135237
"FDC32","OUT017",1603.29253695381
"DRG13","OUT046",2625.01630493146
"FDP59","OUT049",1817.34187320343
"NCT53","OUT010",725.066474836941
"FDL57","OUT027",5530.62381165766
"FDN32","OUT010",1047.36605855865
"FDK09","OUT018",3334.62896027958
"FDA52","OUT010",935.673282966447
"FDC57","OUT049",3206.21636668913
"FDI09","OUT035",3940.33662907029
"NCB07","OUT046",3084.97232531118
"FDP26","OUT035",1776.38810482766
"FDP40","OUT027",3287.94156428568
"FDL15","OUT013",2473.73268260067
"FDV07","OUT046",1802.8164526872
"FDS03","OUT017",1197.30747656982
"FDE50","OUT049",3093.5980939537
"FDQ15","OUT017",1398.71040242998
"FDQ33","OUT010",510.866567731129
"FDT22","OUT013",1015.34587776903
"DRO35","OUT035",2008.7084270912
"FDJ41","OUT049",4188.02157344666
"FDQ27","OUT035",1866.05658417475
"FDC26","OUT017",1884.89216519366
"NCF43","OUT027",3738.54911141491
"NCR50","OUT035",2592.23518429527
"FDE39","OUT018",1633.03242103564
"FDN49","OUT027",2143.34669878653
"DRG11","OUT035",1845.77663725446
"NCA18","OUT049",1936.44267926597
"FDM36","OUT018",2507.39032096059
"FDW32","OUT017",1530.51027504487
"NCQ18","OUT010",-390.095134398178
"FDX14","OUT027",2667.47703261469
"FDD46","OUT017",2556.85512031892
"FDI34","OUT019",1814.29509703591
"NCJ17","OUT035",1481.19220326677
"FDB52","OUT035",4169.93731155837
"FDV55","OUT018",2067.22257031316
"FDC57","OUT046",3086.47269394811
"FDB29","OUT046",1882.8805349901
"NCO43","OUT035",1739.21093348321
"FDG44","OUT045",825.473314931068
"FDJ34","OUT045",1991.63821823896
"FDH40","OUT049",1457.68977509728
"NCD07","OUT027",3211.30977259262
"FDB41","OUT017",906.664846204369
"FDH47","OUT018",1302.62000625975
"DRK37","OUT035",3130.34983476654
"FDM25","OUT019",946.980234414451
"NCX06","OUT045",2806.0290742996
"NCS05","OUT017",2206.5352758473
"FDS39","OUT045",2241.34550161776
"FDC47","OUT027",5042.94790606906
"FDG20","OUT013",2908.77254627372
"DRL23","OUT017",1802.44103091783
"FDY33","OUT013",2623.02864521156
"NCH18","OUT045",3740.42260703194
"FDX47","OUT035",2687.99677489356
"NCB06","OUT045",2468.4797982969
"FDP36","OUT049",970.525182383131
"FDW44","OUT018",2531.29486226267
"NCU41","OUT018",2742.95522054221
"NCS17","OUT046",1527.62151603591
